"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"clientsimulation-edge_133_win11_23h2","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-safari_184_ios_184","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-safari_154_osx_1231","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-safari_184_osx_154","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-java_7u25","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","No connection","","",""
"clientsimulation-java_80442","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-java_1102","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-java_1703","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-java_2106","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-go_1178","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-libressl_336","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-openssl_102e","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-openssl_111d","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-openssl_315","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-openssl_350","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-apple_mail_16_0","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-thunderbird_91_9","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"rating_spec","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","","",""
"rating_doc","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","","",""
"protocol_support_score","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0","","",""
"protocol_support_score_weighted","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0","","",""
"key_exchange_score","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0","","",""
"key_exchange_score_weighted","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0","","",""
"cipher_strength_score","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0","","",""
"cipher_strength_score_weighted","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0","","",""
"final_score","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","0","","",""
"overall_grade","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","CRITICAL","T","","",""
"grade_cap_reason_1","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","Grade capped to T. Issues with the chain of trust (chain incomplete)","","",""
"grade_cap_reason_2","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","Grade capped to T. Certificate expired","","",""
"grade_cap_reason_3","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","Grade capped to M. Domain name mismatch","","",""
